datetime,product_name,amount,payment_method,customer_type
2024/8/24 16:34,冷やし中華弁当,480,電子マネー,tourist
2024/8/24 17:41,冷やし中華弁当,480,電子マネー,tourist
2024/8/24 15:49,冷製パスタ弁当,520,現金,tourist
2024/8/24 13:56,横浜中華街弁当,980,電子マネー,tourist
2024/8/24 13:07,崎陽軒風シウマイ弁当,1200,電子マネー,tourist
2024/8/24 12:22,冷製パスタ弁当,520,電子マネー,tourist
2024/8/24 12:09,冷やし中華弁当,480,電子マネー,tourist
2024/8/24 15:48,みなとみらい海鮮弁当,1150,カード,tourist
2024/8/24 14:02,冷やし中華弁当,480,現金,tourist
2024/8/24 14:25,冷やし中華弁当,480,電子マネー,tourist
2024/8/24 13:54,冷製パスタ弁当,520,現金,tourist
2024/8/24 12:02,冷製パスタ弁当,520,電子マネー,tourist
2024/8/24 14:31,みなとみらい海鮮弁当,1150,電子マネー,tourist
2024/8/24 13:47,冷製パスタ弁当,520,現金,tourist
2024/8/24 12:18,冷やし中華弁当,480,カード,tourist
2024/8/24 12:56,冷製パスタ弁当,520,カード,tourist
2024/8/24 16:35,冷やし中華弁当,480,現金,tourist
2024/8/25 13:33,冷製パスタ弁当,520,現金,tourist
2024/8/25 14:43,冷製パスタ弁当,520,カード,tourist
2024/8/25 11:08,冷製パスタ弁当,520,電子マネー,tourist
2024/8/25 13:58,冷やし中華弁当,480,カード,tourist
2024/8/25 13:53,冷やし中華弁当,480,カード,tourist
2024/8/25 16:14,冷やし中華弁当,480,電子マネー,tourist
2024/8/25 12:20,冷製パスタ弁当,520,現金,tourist
2024/8/25 11:46,冷製パスタ弁当,520,現金,tourist
2024/8/25 14:59,冷やし中華弁当,480,現金,tourist
2024/8/25 13:19,冷やし中華弁当,480,カード,tourist
2024/8/25 14:50,冷製パスタ弁当,520,電子マネー,tourist
2024/8/25 14:26,冷製パスタ弁当,520,カード,tourist
2024/8/25 14:43,冷製パスタ弁当,520,カード,tourist
2024/8/25 13:13,崎陽軒風シウマイ弁当,1200,電子マネー,tourist
2024/8/25 13:14,冷やし中華弁当,480,カード,tourist
2024/8/25 14:33,冷やし中華弁当,480,カード,tourist
2024/8/25 17:11,みなとみらい海鮮弁当,1150,電子マネー,tourist
2024/8/25 12:43,冷やし中華弁当,480,カード,tourist
2024/8/25 16:50,冷やし中華弁当,480,電子マネー,tourist
2024/8/25 14:20,みなとみらい海鮮弁当,1150,電子マネー,tourist
2024/8/25 13:25,崎陽軒風シウマイ弁当,1200,カード,tourist
2024/8/25 15:12,冷製パスタ弁当,520,電子マネー,tourist
2024/8/25 11:19,冷やし中華弁当,480,電子マネー,tourist
2024/8/25 12:17,冷やし中華弁当,480,電子マネー,tourist
2024/8/25 13:48,冷製パスタ弁当,520,カード,tourist
2024/8/25 15:33,横浜中華街弁当,980,電子マネー,tourist
2024/8/25 15:45,冷製パスタ弁当,520,カード,tourist
2024/8/25 12:52,みなとみらい海鮮弁当,1150,電子マネー,tourist
2024/8/25 16:32,冷製パスタ弁当,520,現金,tourist
2024/8/26 13:36,ヘルシー野菜カレー,620,カード,worker
2024/8/26 13:00,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/26 12:16,鮭の塩焼き弁当,650,カード,worker
2024/8/26 12:21,サラダチキン弁当,680,カード,worker
2024/8/26 13:15,ヘルシー野菜カレー,620,現金,worker
2024/8/26 13:01,サラダチキン弁当,680,カード,worker
2024/8/26 13:17,ヘルシー野菜カレー,620,カード,worker
2024/8/26 12:17,鮭の塩焼き弁当,650,カード,worker
2024/8/26 15:04,鮭の塩焼き弁当,650,カード,worker
2024/8/26 12:42,サラダチキン弁当,680,電子マネー,worker
2024/8/26 13:54,鮭の塩焼き弁当,650,現金,worker
2024/8/26 13:51,サラダチキン弁当,680,カード,worker
2024/8/26 12:35,ヘルシー野菜カレー,620,カード,worker
2024/8/26 11:49,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/26 14:54,サラダチキン弁当,680,カード,worker
2024/8/26 13:29,サラダチキン弁当,680,電子マネー,worker
2024/8/26 12:11,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/26 12:18,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/26 13:10,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/26 11:30,サラダチキン弁当,680,現金,worker
2024/8/26 12:05,サラダチキン弁当,680,カード,worker
2024/8/26 11:31,ヘルシー野菜カレー,620,カード,worker
2024/8/26 12:25,鮭の塩焼き弁当,650,カード,worker
2024/8/26 11:32,豆腐ハンバーグ弁当,590,現金,worker
2024/8/26 13:19,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/26 12:55,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/26 12:05,豆腐ハンバーグ弁当,590,現金,worker
2024/8/26 12:25,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/26 12:18,鮭の塩焼き弁当,650,カード,worker
2024/8/26 13:44,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/26 13:05,鮭の塩焼き弁当,650,現金,worker
2024/8/26 11:27,鮭の塩焼き弁当,650,カード,worker
2024/8/26 12:40,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/26 12:24,サラダチキン弁当,680,電子マネー,worker
2024/8/26 15:01,鮭の塩焼き弁当,650,カード,worker
2024/8/26 12:57,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/26 12:22,ヘルシー野菜カレー,620,現金,worker
2024/8/26 13:35,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/26 14:32,鮭の塩焼き弁当,650,カード,worker
2024/8/26 12:22,サラダチキン弁当,680,現金,worker
2024/8/26 13:58,鮭の塩焼き弁当,650,現金,worker
2024/8/26 13:34,ヘルシー野菜カレー,620,現金,worker
2024/8/26 13:09,豆腐ハンバーグ弁当,590,カード,worker
2024/8/26 12:20,鮭の塩焼き弁当,650,現金,worker
2024/8/26 14:31,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/26 13:48,豆腐ハンバーグ弁当,590,現金,worker
2024/8/26 12:19,鮭の塩焼き弁当,650,現金,worker
2024/8/26 13:25,サラダチキン弁当,680,電子マネー,worker
2024/8/26 13:09,豆腐ハンバーグ弁当,590,現金,worker
2024/8/26 14:03,鮭の塩焼き弁当,650,カード,worker
2024/8/26 12:32,ヘルシー野菜カレー,620,カード,worker
2024/8/26 13:18,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/26 14:56,豆腐ハンバーグ弁当,590,カード,worker
2024/8/26 13:07,サラダチキン弁当,680,電子マネー,worker
2024/8/26 13:02,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/26 12:05,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/26 12:47,豆腐ハンバーグ弁当,590,カード,worker
2024/8/26 12:38,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/26 13:34,ヘルシー野菜カレー,620,カード,worker
2024/8/26 12:19,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/26 13:30,崎陽軒風シウマイ弁当,1200,カード,tourist
2024/8/26 12:43,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/26 13:11,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:32,鮭の塩焼き弁当,650,現金,worker
2024/8/27 13:59,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/27 18:44,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/27 13:18,鮭の塩焼き弁当,650,現金,worker
2024/8/27 12:29,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 16:37,ヘルシー野菜カレー,620,現金,worker
2024/8/27 11:40,サラダチキン弁当,680,電子マネー,worker
2024/8/27 13:28,豆腐ハンバーグ弁当,590,現金,worker
2024/8/27 12:35,豆腐ハンバーグ弁当,590,現金,worker
2024/8/27 13:10,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/27 13:06,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/27 16:13,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/27 12:57,サラダチキン弁当,680,カード,worker
2024/8/27 13:17,ヘルシー野菜カレー,620,現金,worker
2024/8/27 13:53,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/27 12:08,鮭の塩焼き弁当,650,現金,worker
2024/8/27 12:25,サラダチキン弁当,680,現金,worker
2024/8/27 13:14,鮭の塩焼き弁当,650,現金,worker
2024/8/27 13:29,鮭の塩焼き弁当,650,現金,worker
2024/8/27 12:15,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/27 12:23,サラダチキン弁当,680,電子マネー,worker
2024/8/27 15:58,鮭の塩焼き弁当,650,現金,worker
2024/8/27 15:35,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/27 12:20,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/27 13:33,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:59,鮭の塩焼き弁当,650,カード,worker
2024/8/27 13:06,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/27 12:34,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/27 12:18,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/27 16:51,ヘルシー野菜カレー,620,カード,worker
2024/8/27 12:58,鮭の塩焼き弁当,650,現金,worker
2024/8/27 15:04,豆腐ハンバーグ弁当,590,現金,worker
2024/8/27 12:03,みなとみらい海鮮弁当,1150,現金,tourist
2024/8/27 12:11,サラダチキン弁当,680,カード,worker
2024/8/27 13:47,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/27 14:00,サラダチキン弁当,680,カード,worker
2024/8/27 13:45,サラダチキン弁当,680,現金,worker
2024/8/27 13:23,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/27 13:57,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/27 13:36,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:50,ヘルシー野菜カレー,620,現金,worker
2024/8/27 13:20,鮭の塩焼き弁当,650,カード,worker
2024/8/27 12:58,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/27 12:17,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:15,サラダチキン弁当,680,電子マネー,worker
2024/8/27 12:55,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/27 12:05,サラダチキン弁当,680,現金,worker
2024/8/27 15:00,鮭の塩焼き弁当,650,カード,worker
2024/8/27 12:31,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 15:33,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/27 12:31,豆腐ハンバーグ弁当,590,カード,worker
2024/8/27 12:00,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/27 12:58,鮭の塩焼き弁当,650,カード,worker
2024/8/27 12:54,ヘルシー野菜カレー,620,現金,worker
2024/8/27 13:03,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/27 12:50,サラダチキン弁当,680,カード,worker
2024/8/27 13:19,サラダチキン弁当,680,カード,worker
2024/8/27 12:35,ヘルシー野菜カレー,620,カード,worker
2024/8/27 12:55,サラダチキン弁当,680,現金,worker
2024/8/27 12:53,ヘルシー野菜カレー,620,現金,worker
2024/8/27 12:52,ヘルシー野菜カレー,620,カード,worker
2024/8/27 13:27,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/27 13:32,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/27 14:37,サラダチキン弁当,680,現金,worker
2024/8/27 12:48,鮭の塩焼き弁当,650,カード,worker
2024/8/27 12:42,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/27 13:38,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/27 11:03,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:46,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/27 12:43,ヘルシー野菜カレー,620,現金,worker
2024/8/27 12:37,鮭の塩焼き弁当,650,現金,worker
2024/8/27 12:36,豆腐ハンバーグ弁当,590,カード,worker
2024/8/27 13:53,鮭の塩焼き弁当,650,現金,worker
2024/8/27 12:38,鮭の塩焼き弁当,650,カード,worker
2024/8/27 13:43,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:25,サラダチキン弁当,680,電子マネー,worker
2024/8/27 16:03,ヘルシー野菜カレー,620,カード,worker
2024/8/27 13:10,鮭の塩焼き弁当,650,カード,worker
2024/8/27 12:33,豆腐ハンバーグ弁当,590,現金,worker
2024/8/27 12:52,鮭の塩焼き弁当,650,現金,worker
2024/8/27 13:37,鮭の塩焼き弁当,650,カード,worker
2024/8/27 12:00,豆腐ハンバーグ弁当,590,現金,worker
2024/8/27 13:59,ヘルシー野菜カレー,620,カード,worker
2024/8/27 16:33,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:01,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:08,サラダチキン弁当,680,カード,worker
2024/8/27 13:12,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/27 11:00,サラダチキン弁当,680,現金,worker
2024/8/27 16:37,サラダチキン弁当,680,現金,worker
2024/8/27 12:48,ヘルシー野菜カレー,620,現金,worker
2024/8/27 12:36,鮭の塩焼き弁当,650,現金,worker
2024/8/27 12:04,鮭の塩焼き弁当,650,現金,worker
2024/8/27 13:40,サラダチキン弁当,680,現金,worker
2024/8/27 13:23,サラダチキン弁当,680,カード,worker
2024/8/27 16:34,鮭の塩焼き弁当,650,現金,worker
2024/8/27 11:51,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/27 12:17,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/28 13:04,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 12:26,サラダチキン弁当,680,カード,worker
2024/8/28 12:28,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/28 13:45,ヘルシー野菜カレー,620,カード,worker
2024/8/28 13:30,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/28 13:15,サラダチキン弁当,680,カード,worker
2024/8/28 12:16,豆腐ハンバーグ弁当,590,現金,worker
2024/8/28 13:32,サラダチキン弁当,680,電子マネー,worker
2024/8/28 15:16,サラダチキン弁当,680,電子マネー,worker
2024/8/28 13:44,豆腐ハンバーグ弁当,590,カード,worker
2024/8/28 13:25,鮭の塩焼き弁当,650,カード,worker
2024/8/28 13:27,ヘルシー野菜カレー,620,現金,worker
2024/8/28 13:21,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/28 14:58,鮭の塩焼き弁当,650,現金,worker
2024/8/28 12:46,サラダチキン弁当,680,電子マネー,worker
2024/8/28 13:27,ヘルシー野菜カレー,620,カード,worker
2024/8/28 14:49,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/28 13:46,豆腐ハンバーグ弁当,590,現金,worker
2024/8/28 14:48,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/28 12:54,サラダチキン弁当,680,現金,worker
2024/8/28 11:29,赤レンガ倉庫弁当,1080,現金,tourist
2024/8/28 13:20,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 14:02,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 12:03,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/28 12:58,サラダチキン弁当,680,カード,worker
2024/8/28 13:41,サラダチキン弁当,680,カード,worker
2024/8/28 13:35,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 17:18,ヘルシー野菜カレー,620,カード,worker
2024/8/28 12:29,鮭の塩焼き弁当,650,カード,worker
2024/8/28 16:19,サラダチキン弁当,680,電子マネー,worker
2024/8/28 13:13,サラダチキン弁当,680,電子マネー,worker
2024/8/28 14:00,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/28 13:26,鮭の塩焼き弁当,650,現金,worker
2024/8/28 12:06,ヘルシー野菜カレー,620,現金,worker
2024/8/28 12:06,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/28 12:55,サラダチキン弁当,680,カード,worker
2024/8/28 12:50,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/28 13:16,鮭の塩焼き弁当,650,カード,worker
2024/8/28 12:35,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 16:12,鮭の塩焼き弁当,650,現金,worker
2024/8/28 12:59,サラダチキン弁当,680,電子マネー,worker
2024/8/28 12:57,ヘルシー野菜カレー,620,カード,worker
2024/8/28 14:26,ヘルシー野菜カレー,620,カード,worker
2024/8/28 12:47,鮭の塩焼き弁当,650,カード,worker
2024/8/28 13:46,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/28 16:43,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/28 14:25,鮭の塩焼き弁当,650,カード,worker
2024/8/28 12:10,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/28 11:07,サラダチキン弁当,680,現金,worker
2024/8/28 15:23,ヘルシー野菜カレー,620,カード,worker
2024/8/28 14:35,豆腐ハンバーグ弁当,590,現金,worker
2024/8/28 12:28,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/28 15:14,ヘルシー野菜カレー,620,カード,worker
2024/8/28 13:04,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/28 13:40,豆腐ハンバーグ弁当,590,カード,worker
2024/8/28 12:42,サラダチキン弁当,680,カード,worker
2024/8/28 13:02,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/28 12:02,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/28 14:06,豆腐ハンバーグ弁当,590,カード,worker
2024/8/28 13:27,サラダチキン弁当,680,電子マネー,worker
2024/8/28 12:44,サラダチキン弁当,680,電子マネー,worker
2024/8/28 11:52,豆腐ハンバーグ弁当,590,現金,worker
2024/8/28 13:01,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 13:59,ヘルシー野菜カレー,620,カード,worker
2024/8/28 12:35,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/28 11:29,サラダチキン弁当,680,カード,worker
2024/8/28 13:44,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/28 12:09,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 12:33,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/28 12:30,豆腐ハンバーグ弁当,590,現金,worker
2024/8/28 14:49,豆腐ハンバーグ弁当,590,現金,worker
2024/8/28 12:57,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/28 12:43,サラダチキン弁当,680,カード,worker
2024/8/28 13:25,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 13:13,ヘルシー野菜カレー,620,電子マネー,worker
2024/8/28 11:11,サラダチキン弁当,680,電子マネー,worker
2024/8/28 12:08,サラダチキン弁当,680,カード,worker
2024/8/28 12:08,鮭の塩焼き弁当,650,カード,worker
2024/8/28 13:25,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 12:07,ヘルシー野菜カレー,620,現金,worker
2024/8/28 12:23,サラダチキン弁当,680,カード,worker
2024/8/28 12:18,ヘルシー野菜カレー,620,現金,worker
2024/8/28 13:42,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/28 12:18,サラダチキン弁当,680,カード,worker
2024/8/28 13:10,鮭の塩焼き弁当,650,カード,worker
2024/8/28 12:52,ヘルシー野菜カレー,620,カード,worker
2024/8/28 13:05,ヘルシー野菜カレー,620,カード,worker
2024/8/28 17:31,ヘルシー野菜カレー,620,カード,worker
2024/8/28 13:00,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/28 12:51,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/8/28 12:41,鮭の塩焼き弁当,650,現金,worker
2024/8/28 11:00,サラダチキン弁当,680,カード,worker
2024/8/28 12:53,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/28 12:59,サラダチキン弁当,680,現金,worker
2024/8/28 12:30,サラダチキン弁当,680,電子マネー,worker
2024/8/28 14:36,鮭の塩焼き弁当,650,現金,worker
2024/8/28 13:05,サラダチキン弁当,680,現金,worker
2024/8/28 12:37,サラダチキン弁当,680,電子マネー,worker
2024/8/28 13:47,豆腐ハンバーグ弁当,590,現金,worker
2024/8/29 13:36,鮭の塩焼き弁当,650,現金,worker
2024/8/29 13:10,冷やし中華弁当,480,カード,worker
2024/8/29 16:01,冷やし中華弁当,480,電子マネー,worker
2024/8/29 13:29,冷製パスタ弁当,520,カード,worker
2024/8/29 15:09,冷製パスタ弁当,520,カード,worker
2024/8/29 13:58,冷やし中華弁当,480,現金,worker
2024/8/29 12:13,冷やし中華弁当,480,電子マネー,worker
2024/8/29 13:55,冷やし中華弁当,480,現金,worker
2024/8/29 12:54,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/29 13:11,冷製パスタ弁当,520,現金,worker
2024/8/29 13:18,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 12:16,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 13:14,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/29 12:49,冷製パスタ弁当,520,現金,worker
2024/8/29 12:41,ヘルシー野菜カレー,620,カード,worker
2024/8/29 13:28,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:39,冷やし中華弁当,480,カード,worker
2024/8/29 12:13,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/29 13:20,冷やし中華弁当,480,カード,worker
2024/8/29 12:25,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/29 15:34,ヘルシー野菜カレー,620,現金,worker
2024/8/29 12:51,冷製パスタ弁当,520,カード,worker
2024/8/29 14:19,冷やし中華弁当,480,カード,worker
2024/8/29 14:26,冷やし中華弁当,480,現金,worker
2024/8/29 13:02,冷やし中華弁当,480,電子マネー,worker
2024/8/29 17:28,冷やし中華弁当,480,カード,worker
2024/8/29 13:55,冷製パスタ弁当,520,現金,worker
2024/8/29 13:18,冷やし中華弁当,480,カード,worker
2024/8/29 12:31,冷やし中華弁当,480,カード,worker
2024/8/29 14:53,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 13:52,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/29 14:22,冷製パスタ弁当,520,カード,worker
2024/8/29 12:02,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 15:45,冷製パスタ弁当,520,現金,worker
2024/8/29 12:57,サラダチキン弁当,680,電子マネー,worker
2024/8/29 12:57,冷やし中華弁当,480,電子マネー,worker
2024/8/29 13:56,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 12:46,ヘルシー野菜カレー,620,現金,worker
2024/8/29 12:16,冷やし中華弁当,480,現金,worker
2024/8/29 13:11,冷製パスタ弁当,520,カード,worker
2024/8/29 14:28,鮭の塩焼き弁当,650,カード,worker
2024/8/29 12:07,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:05,冷やし中華弁当,480,カード,worker
2024/8/29 13:48,冷やし中華弁当,480,カード,worker
2024/8/29 19:49,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:43,冷製パスタ弁当,520,現金,worker
2024/8/29 13:10,冷やし中華弁当,480,カード,worker
2024/8/29 12:15,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 13:17,冷やし中華弁当,480,カード,worker
2024/8/29 13:43,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/8/29 13:52,冷やし中華弁当,480,現金,worker
2024/8/29 12:46,ヘルシー野菜カレー,620,カード,worker
2024/8/29 12:43,冷製パスタ弁当,520,カード,worker
2024/8/29 13:25,冷やし中華弁当,480,電子マネー,worker
2024/8/29 17:29,冷やし中華弁当,480,現金,worker
2024/8/29 13:54,冷やし中華弁当,480,電子マネー,worker
2024/8/29 14:27,サラダチキン弁当,680,現金,worker
2024/8/29 13:07,冷製パスタ弁当,520,現金,worker
2024/8/29 13:22,鮭の塩焼き弁当,650,カード,worker
2024/8/29 13:17,冷やし中華弁当,480,電子マネー,worker
2024/8/29 13:17,豆腐ハンバーグ弁当,590,カード,worker
2024/8/29 13:32,冷やし中華弁当,480,現金,worker
2024/8/29 13:32,冷製パスタ弁当,520,カード,worker
2024/8/29 13:11,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:00,冷やし中華弁当,480,カード,worker
2024/8/29 13:36,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 12:43,冷やし中華弁当,480,カード,worker
2024/8/29 13:29,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 13:17,冷製パスタ弁当,520,カード,worker
2024/8/29 13:04,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:46,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/29 12:16,冷製パスタ弁当,520,現金,worker
2024/8/29 17:29,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/8/29 15:53,サラダチキン弁当,680,電子マネー,worker
2024/8/29 13:31,冷やし中華弁当,480,電子マネー,worker
2024/8/29 13:56,冷製パスタ弁当,520,カード,worker
2024/8/29 12:34,冷やし中華弁当,480,カード,worker
2024/8/29 13:38,冷製パスタ弁当,520,カード,worker
2024/8/29 13:25,ヘルシー野菜カレー,620,現金,worker
2024/8/29 12:31,冷やし中華弁当,480,カード,worker
2024/8/29 12:37,冷製パスタ弁当,520,カード,worker
2024/8/29 12:06,冷やし中華弁当,480,カード,worker
2024/8/29 12:01,冷やし中華弁当,480,カード,worker
2024/8/29 13:42,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/8/29 12:54,鮭の塩焼き弁当,650,電子マネー,worker
2024/8/29 13:12,冷やし中華弁当,480,カード,worker
2024/8/29 11:34,冷やし中華弁当,480,カード,worker
2024/8/29 13:17,冷やし中華弁当,480,電子マネー,worker
2024/8/29 13:56,サラダチキン弁当,680,カード,worker
2024/8/29 14:35,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 12:14,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 12:25,冷やし中華弁当,480,カード,worker
2024/8/29 12:11,冷製パスタ弁当,520,電子マネー,worker
2024/8/29 13:22,冷やし中華弁当,480,電子マネー,worker
2024/8/29 14:30,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:46,冷製パスタ弁当,520,現金,worker
2024/8/29 13:02,冷製パスタ弁当,520,現金,worker
2024/8/29 12:50,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:57,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:20,鮭の塩焼き弁当,650,現金,worker
2024/8/29 13:33,冷やし中華弁当,480,電子マネー,worker
2024/8/29 12:52,冷やし中華弁当,480,現金,worker
2024/8/29 12:46,冷製パスタ弁当,520,カード,worker
2024/8/29 12:40,冷やし中華弁当,480,現金,worker
2024/8/29 13:39,冷やし中華弁当,480,現金,worker
2024/8/29 14:08,ヘルシー野菜カレー,620,現金,worker
2024/8/30 13:12,冷やし中華弁当,480,カード,worker
2024/8/30 12:06,冷やし中華弁当,480,電子マネー,worker
2024/8/30 13:13,冷製パスタ弁当,520,現金,worker
2024/8/30 11:10,冷製パスタ弁当,520,電子マネー,worker
2024/8/30 13:41,鮭の塩焼き弁当,650,カード,worker
2024/8/30 12:58,冷やし中華弁当,480,現金,worker
2024/8/30 12:06,冷製パスタ弁当,520,電子マネー,worker
2024/8/30 13:48,冷製パスタ弁当,520,電子マネー,worker
2024/8/30 19:30,冷製パスタ弁当,520,カード,worker
2024/8/30 14:48,冷製パスタ弁当,520,現金,worker
2024/8/30 12:13,冷製パスタ弁当,520,現金,worker
2024/8/30 13:58,冷やし中華弁当,480,電子マネー,worker
2024/8/30 12:01,豆腐ハンバーグ弁当,590,現金,worker
